Nombre,Localidad,Calidad,Teléfono,Dirección,Email,WEB,Postal Code,Tipo de Restauración,Coordenadas GPS,LATWGS84,LONWGS84,tag1,tag2,tag3
Txoko,Donostia / San Sebastián,0.0,943 425 412,"Mari, 12",restaurantetxoko@gmail.com,http://www.restaurantetxoko.com,20003.0,Restaurante,"43.3232563,-1.987221",43.3232563,-1.987221,gastronomia,tradicional,euskaldun
Txoko Sagarna,,0.0,946 317 945,"San Isidro, 2",lanbreabe@gmail.com,,48144.0,Restaurante,"43.098464009252666,-2.749918866803689",43.098464009252666,-2.749918866803689,gastronomia,tradicional,euskaldun
Txulu Jatetxea,Mungia,0.0,946 741 187,"Gamiz Bidea, 41",txulujatetxea@gmail.com,http://www.txulujatetxea.com,48100.0,Restaurante,"43.34065604813807,-2.8364233572555464",43.34065604813807,-2.8364233572555464,gastronomia,tradicional,euskaldun
Urizar,Armintza,0.0,946 879 300,"Carretera Andraka-Armintza, 32",,http://www.asadorurizar.com,48620.0,Asador,"43.401904,-2.908236",43.401904,-2.908236,gastronomia,tradicional,outdoor
Via Fora,Donostia / San Sebastián,0.0,943 470 989,"Pº Federico García Lorca, 10",viaforadonostia@gmail.com,http://www.viaforadonostia.com,20014.0,Restaurante,"43.31259,-1.97821",43.31259,-1.97821,gastronomia,moderno,indoor
Zabala Txakolina,,0.0,946 615 542,"Goitisoloalde, 22A",zabalatxakolina@gmail.com,,48130.0,Bodega Txakoli,"43.413057458824376,-2.8229895553558393",43.413057458824376,-2.82298955535584,gastronomia,tradicional,comercio_local
Zelaa,Zaldibia,0.0,943 16 16 66,"B. Elbarrena, 32",info@hotelzelaa.com,http://www.hotelzelaa.com,20247.0,Restaurante,"43.046656,-2.153986",43.046656,-2.153986,gastronomia,tradicional,euskaldun
Zuia Plaza Kafe,Murgia,0.0,945 430 804,"Plaza Ayuntamiento, 8",zuiaplazakafe@gmail.com,https://zuiaplazakafe.com/es/,1130.0,Restaurante,"42.9571105,-2.8201045000000704",42.9571105,-2.8201045000000704,gastronomia,chill,terraceo
Narru,Donostia / San Sebastián,0.0,843 931 405,"San Martín, 22",info@narru.es,https://narru.es/,20005.0,Restaurante,"43.31771390000001,-1.9816594",43.31771390000001,-1.9816594,gastronomia,moderno,animado
Tenis Ondarreta,Donostia / San Sebastián,0.0,943 314 118,"Pº de Eduardo Chillida, 9",bodastenis@gmail.com,http://www.tenisondarreta.com,20008.0,Restaurante,"43.3190163,-2.0055992",43.3190163,-2.0055992,gastronomia,deporte,terraceo
Ortuella,Ortuella,0.0,946 640 443,"Polígono Granada , 1 (entre Trápaga y Ortuella N-634)",reservas@hotelortuella.com,http://www.restaurantehotelortuella.com,48530.0,Restaurante,"43.30568564364449,-3.045025728836066",43.30568564364449,-3.045025728836066,gastronomia,tradicional,euskaldun
Batzoki Ondarroa,Ondarroa,0.0,946 832 665,"Artabide 36 bajo, Ondarroa",info@ondarrakobatzokia.com,https://ondarrakobatzokia.com/,48700.0,Restaurante,"43.3244436296172,-2.42339859864114",43.3244436296172,-2.42339859864114,gastronomia,tradicional,euskaldun
Begoña,,0.0,946 770 973,"Landabarri Estrata, 1",,https://www.restaurantebegona.com,48639.0,Restaurante,"43.420121,-2.938711",43.420121,-2.938711,gastronomia,tradicional,euskaldun
Begotxu,,0.0,946 773 904,"Atalaia, 5",,,48620.0,Restaurante,"43.43236347938028,-2.8960189551559523",43.43236347938028,-2.8960189551559523,gastronomia,tradicional,euskaldun
Belaustegi,Elgoibar,0.0,943 743 102,"Alto de San Miguel 44, Carr. Markina",restaurante@belaustegi.com,https://belaustegi.com/,20870.0,Restaurante,"43.236215,-2.439952",43.236215,-2.439952,gastronomia,tradicional,euskaldun
Bentazar,Elosu,0.0,945 455 888,"Barrio Ollerias, 1A",restaurantebentazar@gmail.com,http://restaurantebentazar.blogspot.com,1170.0,Restaurante,"42.98408280993408,-2.6704011276474375",42.98408280993408,-2.670401127647437,gastronomia,tradicional,euskaldun
Bidebieta,,0.0,946 740 661,"Emerando, 12",,http://www.bidebietajatetxea.eus,48120.0,Restaurante,"43.373507,-2.801173",43.373507,-2.801173,gastronomia,tradicional,euskaldun
Biltoki,Etxabarri Ibiña,0.0,945 460 466,Bikorta kalea 12,biltokitaberna@gmail.com,,1196.0,Restaurante,"42.91636219999999,-2.7111644000000297",42.91636219999999,-2.7111644000000297,gastronomia,tradicional,euskaldun
Birjilanda Taberna,,0.0,946 194 750,"Zarrakoa Bidea, 7",tabernabirjilanda@gmail.com,https://tabernabirjilanda.com/,48130.0,Restaurante,"43.429995,-2.812137",43.429995,-2.812137,gastronomia,tradicional,chill
Aretxarte,,0.0,944 036 900,"Parque Tecnológico de Zamudio, Edificio 200",reservas@aretxarte.com,http://www.aretxarte.com,48170.0,Restaurante,"43.289894,-2.861468",43.289894,-2.861468,gastronomia,euskaldun,tradicional
Arita Berri,Ereño,0.0,946 256 546,"Basetxetas. Atxoste auzoa, 23",aritaberri@aritaberri.com,http://www.aritaberri.com,48313.0,Restaurante,"43.361068,-2.619271",43.361068,-2.619271,gastronomia,outdoor,tradicional
Artea-Errota,,0.0,946 178 955,"Barrio Arteaga, 63",errotaartea@gmail.com,,48170.0,Restaurante,"43.285817,-2.863677",43.285817,-2.863677,gastronomia,euskaldun,comercio_local
Café Irun,Irun,0.0,943 637 377,"Avda. Letxumborro, 91",,https://cafeirun.com/,20305.0,Restaurante,"43.330552,-1.819626400000061",43.330552,-1.819626400000061,gastronomia,chill,comercio_local
Danako,Irun,0.0,943 118 924,"Plaza Anzaran, 14",danakojatetxea@gmail.com,https://www.danakojatetxea.com/,20301.0,Restaurante,"43.33771472648568,-1.7825173502624239",43.33771472648568,-1.782517350262424,gastronomia,moderno,animado
Urdanibia Park,Irun,0.0,943 630 440,"Avenida Jaizubia, s/n",reservas@hotelurdanibia.com,http://www.hotelurdanibia.com,20305.0,Restaurante,"43.3305801,-1.8245702000000392",43.3305801,-1.8245702000000392,gastronomia,outdoor,deporte
Txantxangorri,,0.0,943 642 102,"San Pedro kalea, 27",info@txantxangorri.net,,20280.0,Restaurante,"43.3670346,-1.7940562999999656",43.3670346,-1.7940562999999656,gastronomia,tradicional,euskaldun
Zura,Irun,0.0,943 578 468,"Ricardo Alberdi Zumardia, 3<br/>",contacto@restaurantezura.com,http://www.restaurantezura.com,20304.0,Restaurante,"43.338905,-1.780184800000029",43.338905,-1.780184800000029,gastronomia,moderno,chill
Trinkete Borda,Irun,0.0,943 623 235,"Borda Baserria - Olaberria auzoa, 39",info@trinketeborda.com,http://www.trinketeborda.com,20303.0,Asador,"43.3247972,-1.7881079999999656",43.3247972,-1.7881079999999656,gastronomia,tradicional,euskaldun
Kanala,Itziar,0.0,943 199 035,"Itziar auzoa, s/n",,http://www.hotelkanala.com/,20829.0,Restaurante,"43.27711558037301,-2.3309771693115233",43.27711558037301,-2.330977169311524,gastronomia,outdoor,chill
Unzaga Plaza,Eibar,0.0,943 257 635,"Ego Gain, 5",info@hotelunzagaplaza.com,http://www.hotelunzagaplaza.com/,20600.0,Restaurante,"43.1840036,-2.4746792999999343",43.1840036,-2.4746792999999343,gastronomia,animado,comercio_local
Ikestei,Zeinka-Zearregi,0.0,946 168 127,"Zeinka-Ziarregi, 3",info@ikestei.net,http://www.ikestei.net,48278.0,Restaurante,"43.25804378314725,-2.530431359619132",43.25804378314725,-2.530431359619132,gastronomia,tradicional,euskaldun
Kiloterdi Txokoa Ellauri,Altzusta,0.0,686 077 796,"Altzusta, 38",info@ellauri.com,http://www.ellauri.com/restaurante-kiloterdi/,48144.0,Restaurante,"43.09248323902015,-2.7413815460326987",43.09248323902015,-2.7413815460326987,gastronomia,comercio_local,chill
El Chispial,Vitoria-Gasteiz,0.0,945 247 223,"Pintor Teodoro Dublang, 9",elchispial@elchispial.com,http://elchispial.com/,1008.0,Restaurante,"42.84508452212814,-2.6892407460327377",42.84508452212814,-2.6892407460327377,gastronomia,moderno,animado
Jango Taberna,Vitoria-Gasteiz,0.0,945 120 573,"Cuchilleria, 26",jangotaberna@jangotaberna.com,,1001.0,Restaurante,"42.84829409553974,-2.670695657672133",42.84829409553974,-2.670695657672133,gastronomia,tradicional,euskaldun
Perretxico,Vitoria-Gasteiz,0.0,945 137 221,"San Antonio 3, bajo",info@perretxico.es,https://perretxico.es/,1005.0,Restaurante,"42.84491740047571,-2.674130371163983",42.84491740047571,-2.674130371163983,gastronomia,moderno,chill
Puerta Grande,Vitoria-Gasteiz,0.0,945 308 640,"Plaza del Renacimiento, 1",,https://restaurantepuertagrandeberria.es/,1004.0,Restaurante,"42.84170683007389,-2.6660826925902947",42.84170683007389,-2.6660826925902947,gastronomia,animado,moderno
Rosi,Vitoria-Gasteiz,0.0,945 250 248,"Herrería, 44",rosijatetxea@yahoo.es,,1001.0,Restaurante,"42.848444,-2.6745200000000295",42.848444,-2.674520000000029,gastronomia,tradicional,comercio_local
Saburdi,Vitoria-Gasteiz,0.0,945 147 016,"C/ Eduardo Dato 32,",,,1001.0,Restaurante,"42.843755062239325,-2.672298410381364",42.843755062239325,-2.672298410381364,gastronomia,moderno,chill
Setien,Urnieta,0.0,943 551 014,"Gurutzeta Berri, ""Moko"" - Oztaran auzoa",sidrassetien@gmail.com,http://www.setien.net,20130.0,Sidreria,"43.25479050622041,-1.991971307934591",43.25479050622041,-1.991971307934591,tradicional,euskaldun,gastronomia
Txertota,Goiburu,0.0,943 590 721,Barrio Goiburu Auzoa,contacto@txertota.com,http://www.txertota.com,20140.0,Restaurante,"43.2011696560908,-2.021107703674261",43.2011696560908,-2.021107703674261,gastronomia,tradicional,euskaldun
Ibai-Lur,Astigarraga,0.0,943 335 255,"Nabarra Oñatz, 1",ibailur@yahoo.es,https://ibailur.es/,20115.0,Restaurante,"43.2803687,-1.9502635999999711",43.2803687,-1.9502635999999711,gastronomia,tradicional,euskaldun
Iturralde jatetxea,Ereñotzu,0.0,943 330 461,"Caserío Iturralde, 50 Barrio Ereñotzu",restauranteiturraldejatetxea@gmail.com,https://www.restauranteiturralde.com/,20120.0,Restaurante,"43.242242353761,-1.92873653430172",43.242242353761,-1.92873653430172,gastronomia,tradicional,euskaldun
Saretxo,Santa Barbara,0.0,943 556 481,"Santa Barbara auzoa, 92 - Marraka-Enea Baserria",saretxo@hotmail.com,http://www.saretxojatetxea.com,20120.0,Restaurante,"43.26971063369672,-1.9912364684005297",43.26971063369672,-1.9912364684005297,gastronomia,euskaldun,tradicional
Bosteko,Urnieta,0.0,943 337 357,"Erratzu, s/n",restaurante@hotelk10.com,http://www.hotelk10.com/bosteko,20130.0,Restaurante,"43.24763249999999,-1.9922288000000208",43.24763249999999,-1.9922288000000208,gastronomia,euskaldun,tradicional
Abio Txakolina,,0.0,657 794 754,Bº Elexalde 5A,info@abiotxakolina.com,https://bizkaikotxakolina.eus/bodegas/bodega-abio/,48130.0,Bodega Txakoli,"43.41902806436824,-2.8173567632293284",43.41902806436824,-2.8173567632293284,gastronomia,euskaldun,outdoor
Ados Basarte Txakolina,,0.0,605 026 115,"Urkitzaurrealde, 4. <br/>Caserio Basarte",basarte@basarte.net,http://www.basarte.net/,48130.0,Bodega Txakoli,"43.42088631563312,-2.819715470639037",43.42088631563312,-2.819715470639037,gastronomia,euskaldun,outdoor
Butroi Upategia,,0.0,639 469 738,"Igartua, 25",txakoli@butroi.com,http://butroi.com/,48110.0,Bodega Txakoli,"43.37800429159478,-2.8861709711638883",43.37800429159478,-2.8861709711638883,gastronomia,euskaldun,outdoor
Magalarte Zamudio Txakolina,,0.0,944 521 431,Arteaga Auzoa 107,kaixo@bodegamagalartezamudio.com,http://bodegamagalartezamudio.com/,48170.0,Bodega Txakoli,"43.28986199999999,-2.866031173016379",43.28986199999999,-2.866031173016379,gastronomia,euskaldun,outdoor
Valdemar,Oyón-Oion,0.0,945 622 188,Camino Viejo s/n,info@valdemar.es,https://valdemarfamily.com/,1320.0,Bodega,"42.50004477637851,-2.4406569603271464",42.50004477637851,-2.4406569603271464,gastronomia,cultura,outdoor
Bodegas Lozano,Leza,0.0,647 982 470,"Carretera A-124 Vitoria-Logroño, km 60, Leza",enoturismo@bodegas-lozano.com,https://bodegas-lozano.com/es/,1309.0,Bodega,"42.57383367510491,-2.6284745121338347",42.57383367510491,-2.6284745121338347,gastronomia,cultura,outdoor
Aranburu,Aizarna,0.0,943 148 005,"Urrutikoetxea Kalea, 2. Barrio Aizarna",info@casaruralaranburu.com,https://casaruralaranburu.com/,20740.0,Restaurante,"43.23635438021401,-2.2257298129669607",43.23635438021401,-2.2257298129669607,gastronomia,tradicional,euskaldun
Laja,Azkoitia,0.0,943 851 412,"Barrio Santa Cruz, 20.",laja.erretegia@facebook.com,,20720.0,Restaurante,"43.177697372087685,-2.300453179931641",43.177697372087685,-2.300453179931641,gastronomia,tradicional,euskaldun
ARAIA SAGARDOTEGIA,Araia,0.0,945 304 763,"Calle Santsaerreka, 26 - bajo",,https://sidreriaaraia.com/,1250.0,Sidreria,"42.8851746,-2.3152623999999378",42.8851746,-2.3152623999999378,tradicional,euskaldun,gastronomia
Jose Mari El Gordo,Agurain/Salvatierra,0.0,945 300 042,"Calle Mayor, 69.",info@restauranteelgordo.com,http://www.restauranteelgordo.com,1200.0,Restaurante,"42.8527152,-2.3897388999999976",42.8527152,-2.3897388999999976,gastronomia,tradicional,euskaldun
Zubigain,,0.0,945 304 794,"Calle Presalde, 4.",,,1250.0,Restaurante,"42.8892674,-2.3162144000000353",42.8892674,-2.316214400000036,gastronomia,moderno,indoor
Zerua,Agurain/Salvatierra,0.0,945 312 716,"Foruen Kalea, 2.",info@restaurantezerua.com,http://www.restaurantezerua.com/,1200.0,Restaurante,"42.84849253875947,-2.3972853407531147",42.84849253875947,-2.3972853407531147,gastronomia,moderno,euskaldun
Bistró Guggenheim Bilbao,Bilbao,0.0,944 239 333,Avda. Abandoibarra nº 2,info@bistroguggenheimbilbao.com,https://www.bistroguggenheimbilbao.com/,48009.0,Restaurante,"43.26860615127928,-2.9345994460327347",43.26860615127928,-2.9345994460327347,gastronomia,moderno,cultura
Lasa,Bilbao,0.0,944 240 103,"Diputación, 3",restlasa@gmail.com,http://restaurantelasa.net/,48009.0,Restaurante,"43.2628764,-2.9320583",43.2628764,-2.9320583,gastronomia,moderno,euskaldun
The Gallery,Bilbao,0.0,944 253 300,"Alameda de Mazarredo, 61",,https://hoteltheartist.com/es/the-gallery/,48009.0,Restaurante,"43.2675261,-2.933737599999972",43.2675261,-2.933737599999972,moderno,gastronomia,indoor
Azurmendi Complejo Enogastronómico,,1.0,606 206 651,"Bº Legina, s/n",txakoli@gorkaizagirre.com,https://www.gorkaizagirre.com/,48195.0,Bodega Txakoli,"43.26069886648082,-2.8148629861693735",43.26069886648082,-2.814862986169373,gastronomia,cultura,comercio_local
Ibaiondo 1989,,0.0,946 155 583,"Barrio Goieta, 26<br/>",asador@ibaiondo1989.com,https://www.ibaiondo1989.com,48112.0,Asador,"43.4044917673823,-2.870604343408214",43.4044917673823,-2.870604343408214,tradicional,gastronomia,euskaldun
Gaztelu Begi,,0.0,946 194 924,Gibelorratzagako San Pelaio Auzoa 78,gaztelubegi.reservas@gmail.com,,48130.0,Restaurante,"43.440384251420745,-2.7829385121642636",43.440384251420745,-2.782938512164264,gastronomia,tradicional,chill
Bailara Jatetxea,Bidania,0.0,943 681 234,"Eliz-Ballara Bailara, 8",info@bailara.com,https://iriartejauregia.com/restaurante-bailara/,20496.0,Restaurante,"43.139098494355096,-2.1537519999999404",43.139098494355096,-2.1537519999999404,euskaldun,tradicional,gastronomia
ROUTE 33 Gourmet,Lasarte,0.0,,,,http://www.hogeitahamahiru.com/index.php/es/,,Restaurante,,,,moderno,gastronomia,indoor
Hermandad de Pescadores,,0.0,943 642 738,"Zuloaga, 12",,,20280.0,Restaurante,"43.3682542,-1.7935156999999435",43.3682542,-1.7935156999999435,gastronomia,comercio_local,tradicional
Laia Erretegia,,0.0,943 646 309,"Arkolla Auzoa, 33<br/>",info@laiaerretegia.com,https://laiaerretegia.com/,20280.0,Asador,"43.3581254,-1.8042820000000575",43.3581254,-1.8042820000000568,tradicional,gastronomia,euskaldun
La Vinoteka,Irun,0.0,943 660 731,"Avenida Iparralde, 12",,http://www.lostaninos.com,20302.0,Restaurante,"43.3408481,-1.7899551000000429",43.3408481,-1.7899551000000429,gastronomia,chill,indoor
Bodegas Páganos,Laguardia,0.0,945 600 590,Carretera Navaridas,,,,Bodega,"42.55421819791911,-2.6069356631347773",42.55421819791911,-2.6069356631347773,cultura,gastronomia,comercio_local
Ensanche,Irun,0.0,943 056 578,"Plaza del Ensanche, 7",elensancheirun@gmail.com,,20302.0,Restaurante,"43.340806440540675,-1.793216960118798",43.34080644054068,-1.793216960118798,moderno,gastronomia,indoor
Zelai Txiki,Donostia / San Sebastián,0.0,943 274 622,"Rodil Zeharkalea, 79",info@restaurantezelaitxiki.com,https://www.restaurantezelaitxiki.com/es/,20013.0,Restaurante,"43.3247338,-1.9642688999999791",43.3247338,-1.9642688999999791,gastronomia,euskaldun,chill
La Ola Getxo,,0.0,944 606 722,"Muelle de Ereaga, 14",laolagetxo@gmail.com,http://www.laolagetxo.com/,48992.0,Restaurante,"43.3469554,-3.0116365999999744",43.3469554,-3.0116365999999744,gastronomia,outdoor,terraceo
Hotel Artaza,Algorta,0.0,944 912 852,"Avenida Los Chopos, 12",hotelartaza@hotelartaza.com,https://hotelartaza.com/,48992.0,Restaurante,"43.33649148614114,-3.002389238622982",43.33649148614114,-3.002389238622982,gastronomia,bienestar,indoor
Migaea,Algorta,0.0,944 915 614,"Avenida Algorta, 12",informacion@restaurantemigaea.com,https://restaurantemigaea.com/,48992.0,Restaurante,"43.3398853,-3.008730000000014",43.3398853,-3.008730000000014,moderno,gastronomia,indoor
Parrillas del mar,Algorta,0.0,944 912 969,"Puerto Deportivo de Getxo, Locales 13-14",info@parrillasdelmar.com,http://www.parrillasdelmar.com,48992.0,Restaurante,"43.33905441243301,-3.014933383753269",43.33905441243301,-3.014933383753269,gastronomia,terraceo,outdoor
Sukam,,0.0,946 850 992,Zubiko Enparantza S/N,reservas@sukam.es,http://www.sukam.es,48930.0,Restaurante,"43.32351608565993,-3.015375393848444",43.32351608565993,-3.015375393848444,gastronomia,tradicional,euskaldun
Taberna Unai Jatetxea,Algorta,0.0,944 661 661,"Algortako Etorbidea, 96",unaitaberna@hotmail.com,,48991.0,Restaurante,"43.3500588599237,-3.0115913263892957",43.3500588599237,-3.011591326389296,tradicional,gastronomia,chill
Imaz,Segura,0.0,943 801 025,"C/ Nagusia, 27",info@hotelimaz.com,http://www.hotelimaz.com/restaurante,20214.0,Restaurante,"43.008224180072446,-2.2535752337295207",43.008224180072446,-2.2535752337295207,gastronomia,tradicional,comercio_local
Fadura,Areeta/Las Arenas,0.0,946 569 755,"Avenida de los Chopos s/n, Getxo (Junto al polideportivo de Fadura)",fadura@ateri.net,https://www.restaurantefadura.com/,,Restaurante,"43.348020819343645,-2.9999119912628114",43.348020819343645,-2.9999119912628114,gastronomia,moderno,rooftop
Batzoki Rioja-Alavesa,Laguardia,0.0,945 600 192,c/ Mayor 22,batzoki@hotmail.com,http://www.batzokilaguardia.com,,Restaurante,"42.55434745767145,-2.585337765029749",42.55434745767145,-2.585337765029749,gastronomia,tradicional,euskaldun
Bodega Remírez de Ganuza,,0.0,+34 945 609 022,"Constitución, 1",cristina@remirezdeganuza.com,http://www.remirezdeganuza.com/,1340.0,Bodega,"42.56778833142233,-2.678615877246102",42.56778833142233,-2.678615877246102,gastronomia,cultura,comercio_local
Bodegas Amaren,Samaniego,0.0,945 175 240,Ctra. Villabuena de Álava nº3,info@bodegasamaren.com,https://www.bodegasamaren.com/,1307.0,Bodega,"42.5633632,-2.6834595000000263",42.5633632,-2.6834595000000263,gastronomia,cultura,comercio_local
Bodegas El Mozo Wines,Lanciego/Lantziego,0.0,+34 658 737 625,Calle Arregoia 1,info@elmozowines.com,http://www.elmozowines.com,1308.0,Bodega,"42.56248293338966,-2.516002593948315",42.56248293338966,-2.516002593948315,gastronomia,cultura,comercio_local
Bodegas la Marquesa-Valserrano,Villabuena de Álava/Eskuernaga,0.0,945 609 085,"Herrería, 76",visitas@valserrano.com,https://valserrano.com/,1307.0,Bodega,"42.5456447,-2.664650599999959",42.5456447,-2.664650599999959,gastronomia,cultura,comercio_local
Bodegas Mayor de Migueloa,Laguardia,0.0,+34 647 21 29 47,"Hotel Posada, Calle Mayor, 20",reservas@mayordemigueloa.com,http://www.mayordemigueloa.com,1300.0,Bodega,"42.55435,-2.585350999999946",42.55435,-2.585350999999946,gastronomia,cultura,comercio_local
Errota Berri,Deba,0.0,943 199 423,"Barrio Itxaspe, s/n",errotarural@telefonica.net,,20829.0,Restaurante,"43.2904476,-2.3286335000000236",43.2904476,-2.328633500000024,gastronomia,tradicional,euskaldun
Hondar Jatetxea,,0.0,+34 943 642 793,"Calle Zuloaga, 20",info@restaurantehondar.com,https://restaurantehondar.com/,20280.0,Restaurante,"43.3689923,-1.7936050000000705",43.3689923,-1.7936050000000705,gastronomia,outdoor,terraceo
